Date,,Open,High ,Low ,Close,Volume
1999.09.13,00:00,1.6199,1.623,1.6066,1.6072,6519
1999.09.14,00:00,1.6073,1.6107,1.5986,1.6077,6058
1999.09.15,00:00,1.6075,1.6157,1.5988,1.6135,6717
1999.09.16,00:00,1.6136,1.6267,1.6125,1.6228,6180
1999.09.17,00:00,1.6224,1.6261,1.6154,1.6235,5321
1999.09.20,00:00,1.6229,1.6262,1.6195,1.6223,5797
1999.09.21,00:00,1.6222,1.6344,1.6207,1.6329,5980
1999.09.22,00:00,1.6329,1.6411,1.6273,1.6292,5983
1999.09.23,00:00,1.6292,1.6466,1.6288,1.6461,6442
1999.09.24,00:00,1.6456,1.647,1.6391,1.6418,6085
1999.09.27,00:00,1.6417,1.6502,1.6395,1.6461,5332
1999.09.28,00:00,1.646,1.6515,1.6438,1.6479,5775
1999.09.29,00:00,1.6481,1.649,1.6394,1.6443,5586
1999.09.30,00:00,1.6443,1.6482,1.6432,1.6471,5340
1999.10.01,00:00,1.6465,1.6572,1.6461,1.6548,5547
1999.10.04,00:00,1.6549,1.6603,1.653,1.6545,5495
1999.10.05,00:00,1.6541,1.6585,1.6495,1.6549,5976
1999.10.06,00:00,1.6549,1.6592,1.6528,1.6563,5736
1999.10.07,00:00,1.6565,1.6565,1.6479,1.6514,5603
1999.10.08,00:00,1.6516,1.6563,1.6473,1.6525,5176
1999.10.11,00:00,1.6515,1.6584,1.6494,1.6527,4469
1999.10.12,00:00,1.6528,1.6588,1.6506,1.6572,5402
1999.10.13,00:00,1.6579,1.6598,1.652,1.6556,5516
1999.10.14,00:00,1.655,1.6673,1.6523,1.6622,5660
1999.10.15,00:00,1.6625,1.6727,1.6613,1.6675,6028
1999.10.18,00:00,1.669,1.6734,1.667,1.6688,5488
1999.10.19,00:00,1.6693,1.675,1.6652,1.6723,5959
1999.10.20,00:00,1.6722,1.6738,1.6614,1.6647,6129
1999.10.21,00:00,1.6643,1.6793,1.6635,1.6754,5661
1999.10.22,00:00,1.6751,1.6795,1.6532,1.6539,6164
1999.10.25,00:00,1.6568,1.665,1.6558,1.6625,6410
1999.10.26,00:00,1.6625,1.6647,1.649,1.6529,6221
1999.10.27,00:00,1.6528,1.6587,1.6421,1.6468,6354
1999.10.28,00:00,1.6461,1.6489,1.6352,1.6395,6058
1999.10.29,00:00,1.6394,1.6455,1.6326,1.6429,6527
1999.11.01,00:00,1.6441,1.6498,1.6378,1.6427,5811
1999.11.02,00:00,1.6428,1.6497,1.6403,1.6461,6049
1999.11.03,00:00,1.6462,1.6519,1.6421,1.6431,5897
1999.11.04,00:00,1.643,1.6477,1.6212,1.6234,7060
1999.11.05,00:00,1.6233,1.6282,1.6158,1.6185,7460
1999.11.08,00:00,1.6228,1.625,1.6142,1.6191,5900
1999.11.09,00:00,1.6192,1.6254,1.6182,1.6237,5070
1999.11.10,00:00,1.6229,1.6293,1.6192,1.6282,5544
1999.11.11,00:00,1.6285,1.629,1.6201,1.6217,4933
1999.11.12,00:00,1.6214,1.6225,1.61,1.616,6076
1999.11.15,00:00,1.6148,1.6239,1.6138,1.6214,5662
1999.11.16,00:00,1.6211,1.6245,1.6149,1.6167,5655
1999.11.17,00:00,1.6166,1.6283,1.6156,1.6237,6073
1999.11.18,00:00,1.6233,1.629,1.6121,1.6145,5511
1999.11.19,00:00,1.6139,1.6218,1.6122,1.6189,6575
1999.11.22,00:00,1.6195,1.6229,1.6177,1.6203,5721
1999.11.23,00:00,1.6202,1.6276,1.6188,1.6241,6052
1999.11.24,00:00,1.6244,1.6262,1.606,1.6095,6729
1999.11.25,00:00,1.6096,1.6188,1.6071,1.6126,6108
1999.11.26,00:00,1.6127,1.6171,1.602,1.6069,6314
1999.11.29,00:00,1.6058,1.6086,1.599,1.6048,6376
1999.11.30,00:00,1.6049,1.6058,1.5911,1.5976,6614
1999.12.01,00:00,1.598,1.6045,1.5952,1.6003,5621
1999.12.02,00:00,1.6001,1.6041,1.596,1.5999,6565
1999.12.03,00:00,1.5998,1.6032,1.5971,1.6022,5123
1999.12.06,00:00,1.6017,1.6253,1.5991,1.6187,5306
1999.12.07,00:00,1.6186,1.63,1.6178,1.6237,5937
1999.12.08,00:00,1.6243,1.6312,1.6222,1.6277,5685
1999.12.09,00:00,1.6284,1.6289,1.6181,1.6242,5346
1999.12.10,00:00,1.624,1.6271,1.6197,1.6215,5297
1999.12.13,00:00,1.6224,1.6261,1.6202,1.6242,4083
1999.12.14,00:00,1.624,1.6261,1.6098,1.6122,5462
1999.12.15,00:00,1.6125,1.6142,1.6023,1.6062,5608
1999.12.16,00:00,1.606,1.6197,1.6054,1.6115,5747
1999.12.17,00:00,1.6114,1.6185,1.6022,1.604,5716
1999.12.20,00:00,1.6062,1.6111,1.6019,1.6103,5648
1999.12.21,00:00,1.6103,1.6143,1.6052,1.6125,6207
1999.12.22,00:00,1.6131,1.6158,1.6049,1.6089,6089
1999.12.23,00:00,1.609,1.6183,1.6069,1.6167,5045
1999.12.24,00:00,1.6165,1.623,1.6137,1.6151,3466
1999.12.27,00:00,1.6161,1.6188,1.6115,1.6172,2342
1999.12.28,00:00,1.6175,1.6209,1.6138,1.6147,2949
1999.12.29,00:00,1.6152,1.6205,1.6141,1.6163,4094
1999.12.30,00:00,1.6183,1.6213,1.6112,1.6125,5895
1999.12.31,00:00,1.6146,1.6196,1.6124,1.6156,855
2000.01.03,00:00,1.6146,1.64,1.6138,1.6361,4444
2000.01.04,00:00,1.6359,1.6415,1.631,1.6373,6141
2000.01.05,00:00,1.6376,1.645,1.6354,1.6419,6504
2000.01.06,00:00,1.6421,1.6511,1.6411,1.647,6473
2000.01.07,00:00,1.6476,1.6499,1.636,1.6394,4754
2000.01.10,00:00,1.6387,1.6396,1.6332,1.6369,6372
2000.01.11,00:00,1.6368,1.6492,1.6359,1.6467,6282
2000.01.12,00:00,1.6468,1.6509,1.6451,1.6469,6881
2000.01.13,00:00,1.647,1.6501,1.6399,1.6459,6356
2000.01.14,00:00,1.6471,1.6481,1.6313,1.6353,5919
2000.01.17,00:00,1.6345,1.6389,1.6297,1.6334,5604
2000.01.18,00:00,1.6328,1.6393,1.6311,1.6384,6389
2000.01.19,00:00,1.6386,1.6455,1.636,1.6442,6252
2000.01.20,00:00,1.6443,1.6575,1.642,1.6547,6554
2000.01.21,00:00,1.6542,1.6581,1.6476,1.6488,6274
2000.01.24,00:00,1.6464,1.656,1.6464,1.6537,5885
2000.01.25,00:00,1.6537,1.6544,1.643,1.6449,5731
2000.01.26,00:00,1.6447,1.6471,1.6354,1.6398,6281
2000.01.27,00:00,1.6402,1.6402,1.6342,1.6391,6145
2000.01.28,00:00,1.6391,1.6396,1.6155,1.6195,6771
2000.01.31,00:00,1.6221,1.6261,1.6127,1.6156,6193
2000.02.01,00:00,1.6155,1.618,1.6098,1.6146,6429
2000.02.02,00:00,1.6147,1.6156,1.6022,1.6085,6273
2000.02.03,00:00,1.609,1.609,1.594,1.5974,7523
2000.02.04,00:00,1.5974,1.6025,1.583,1.5916,8121
2000.02.07,00:00,1.591,1.5993,1.5884,1.5983,6525
2000.02.08,00:00,1.5984,1.6137,1.5967,1.6105,7530
2000.02.09,00:00,1.6101,1.6177,1.6059,1.6165,8396
2000.02.10,00:00,1.6167,1.6177,1.6049,1.6085,8161
2000.02.11,00:00,1.6087,1.6104,1.587,1.5944,8117
2000.02.14,00:00,1.593,1.5973,1.5846,1.5875,7185
2000.02.15,00:00,1.5873,1.5983,1.5842,1.5962,7479
2000.02.16,00:00,1.5966,1.609,1.5941,1.6072,6790
2000.02.17,00:00,1.6074,1.614,1.6023,1.6082,7111
2000.02.18,00:00,1.6085,1.6106,1.5951,1.6021,6356
2000.02.21,00:00,1.6001,1.6025,1.5972,1.5999,6285
2000.02.22,00:00,1.6004,1.6196,1.5995,1.6132,7369
2000.02.23,00:00,1.6132,1.6166,1.6015,1.6039,6988
2000.02.24,00:00,1.6041,1.6053,1.5969,1.5989,7418
2000.02.25,00:00,1.5987,1.6013,1.5885,1.5949,6994
2000.02.28,00:00,1.5905,1.5977,1.5856,1.5961,6945
2000.02.29,00:00,1.5963,1.6023,1.5775,1.58,7499
2000.03.01,00:00,1.5791,1.5923,1.5752,1.5849,7580
2000.03.02,00:00,1.5848,1.5887,1.5754,1.5757,7645
2000.03.03,00:00,1.5756,1.5842,1.5751,1.5775,7025
2000.03.06,00:00,1.5797,1.5825,1.571,1.5746,6500
2000.03.07,00:00,1.5744,1.5823,1.5692,1.5804,7257
2000.03.08,00:00,1.5811,1.5877,1.5741,1.5834,7267
2000.03.09,00:00,1.5833,1.5848,1.5777,1.5825,7160
2000.03.10,00:00,1.5827,1.5841,1.5753,1.5768,6422
2000.03.13,00:00,1.5773,1.5833,1.5749,1.5788,7205
2000.03.14,00:00,1.5791,1.5798,1.5678,1.5763,7425
2000.03.15,00:00,1.5786,1.5788,1.5696,1.5729,7445
2000.03.16,00:00,1.5733,1.578,1.5689,1.5764,7017
2000.03.17,00:00,1.5764,1.5776,1.5698,1.5763,7728
2000.03.20,00:00,1.5754,1.5757,1.565,1.5687,7837
2000.03.21,00:00,1.5701,1.5776,1.5662,1.5704,7059
2000.03.22,00:00,1.5704,1.5806,1.5614,1.5778,7728
2000.03.23,00:00,1.5795,1.5903,1.5748,1.5868,7376
2000.03.24,00:00,1.5862,1.5957,1.5838,1.5956,7111
2000.03.27,00:00,1.5929,1.6008,1.5837,1.5882,7414
2000.03.28,00:00,1.5883,1.5906,1.5822,1.5895,7509
2000.03.29,00:00,1.5893,1.5973,1.5811,1.5937,7811
2000.03.30,00:00,1.5942,1.5978,1.5872,1.5952,7493
2000.03.31,00:00,1.5952,1.5987,1.59,1.5911,7177
2000.04.03,00:00,1.5912,1.5996,1.5868,1.5965,6243
2000.04.04,00:00,1.5933,1.6082,1.5919,1.5926,5983
2000.04.05,00:00,1.5926,1.5984,1.5826,1.5846,7009
2000.04.06,00:00,1.5847,1.5893,1.5777,1.5802,6793
2000.04.07,00:00,1.5801,1.5859,1.5775,1.5794,6129
2000.04.10,00:00,1.5799,1.5862,1.5766,1.5848,6159
2000.04.11,00:00,1.5851,1.5896,1.5829,1.5862,6664
2000.04.12,00:00,1.5861,1.589,1.5822,1.5888,6874
2000.04.13,00:00,1.5889,1.5933,1.5847,1.5866,6476
2000.04.14,00:00,1.5867,1.5914,1.5827,1.588,6340
2000.04.17,00:00,1.5892,1.5946,1.5795,1.5806,6152
2000.04.18,00:00,1.5805,1.585,1.5747,1.5769,7944
2000.04.19,00:00,1.5767,1.5839,1.5755,1.5823,7013
2000.04.20,00:00,1.5823,1.5839,1.5776,1.5798,7085
2000.04.21,00:00,1.5797,1.5827,1.577,1.5776,3320
2000.04.24,00:00,1.5767,1.5817,1.5751,1.5804,3317
2000.04.25,00:00,1.5803,1.5826,1.573,1.582,7498
2000.04.26,00:00,1.5815,1.5825,1.5746,1.5769,7805
2000.04.27,00:00,1.5771,1.5812,1.5709,1.5728,8497
2000.04.28,00:00,1.5728,1.5771,1.5505,1.5521,7202
2000.05.01,00:00,1.5535,1.557,1.5519,1.5538,3447
2000.05.02,00:00,1.5537,1.5673,1.5533,1.5606,6056
2000.05.03,00:00,1.5603,1.5654,1.5552,1.5608,7203
2000.05.04,00:00,1.5616,1.563,1.5354,1.5423,8150
2000.05.05,00:00,1.5426,1.5443,1.5245,1.5303,7629
2000.05.08,00:00,1.5279,1.5362,1.5262,1.5328,8469
2000.05.09,00:00,1.533,1.5371,1.5288,1.5317,7716
2000.05.10,00:00,1.5317,1.5343,1.5079,1.5095,8279
2000.05.11,00:00,1.5098,1.5125,1.4928,1.505,8606
2000.05.12,00:00,1.5045,1.52,1.501,1.5161,7343
2000.05.15,00:00,1.5224,1.523,1.5036,1.5036,5855
2000.05.16,00:00,1.5013,1.5065,1.4922,1.4938,6604
2000.05.17,00:00,1.4932,1.4988,1.4876,1.496,7461
2000.05.18,00:00,1.4959,1.4974,1.4767,1.4827,7793
2000.05.19,00:00,1.4826,1.4904,1.4753,1.4885,7661
2000.05.22,00:00,1.4862,1.4967,1.4823,1.4917,7719
2000.05.23,00:00,1.4915,1.493,1.4725,1.4767,8286
2000.05.24,00:00,1.4765,1.4794,1.468,1.4731,7789
2000.05.25,00:00,1.4734,1.4802,1.4664,1.4705,8079
2000.05.26,00:00,1.4707,1.49,1.4699,1.49,7611
2000.05.29,00:00,1.4888,1.4932,1.4858,1.4929,5777
2000.05.30,00:00,1.4931,1.5045,1.4898,1.4973,8153
2000.05.31,00:00,1.4974,1.5018,1.4926,1.5004,7327
2000.06.01,00:00,1.5006,1.5023,1.4897,1.495,6261
2000.06.02,00:00,1.4949,1.5129,1.4933,1.5101,7044
2000.06.05,00:00,1.5103,1.5204,1.5074,1.5187,7397
2000.06.06,00:00,1.5187,1.5314,1.5112,1.5283,7311
2000.06.07,00:00,1.5274,1.5292,1.5187,1.5222,7569
2000.06.08,00:00,1.5213,1.523,1.5056,1.5098,8223
2000.06.09,00:00,1.5102,1.5139,1.5008,1.5101,7937
2000.06.12,00:00,1.5085,1.5147,1.5027,1.5131,6534
2000.06.13,00:00,1.5131,1.5182,1.5049,1.5049,7376
2000.06.14,00:00,1.5052,1.5112,1.4978,1.4998,7654
2000.06.15,00:00,1.4993,1.5142,1.4952,1.5111,8497
2000.06.16,00:00,1.5116,1.5178,1.509,1.5152,7686
2000.06.19,00:00,1.5147,1.5171,1.5111,1.512,7482
2000.06.20,00:00,1.5117,1.5203,1.505,1.5177,7535
2000.06.21,00:00,1.5181,1.5184,1.4944,1.4996,7702
2000.06.22,00:00,1.4993,1.5159,1.4972,1.5121,7842
2000.06.23,00:00,1.5128,1.5138,1.4985,1.4994,7647
2000.06.26,00:00,1.5011,1.5041,1.4966,1.498,7319
2000.06.27,00:00,1.4977,1.5078,1.4936,1.5068,7200
2000.06.28,00:00,1.5068,1.5144,1.5025,1.5127,7107
2000.06.29,00:00,1.5132,1.521,1.511,1.5178,7731
2000.06.30,00:00,1.5186,1.5212,1.5098,1.5173,7807
2000.07.03,00:00,1.5168,1.5197,1.5092,1.5136,7094
2000.07.04,00:00,1.5138,1.5163,1.5113,1.5146,6317
2000.07.05,00:00,1.5149,1.5169,1.5067,1.5078,7699
2000.07.06,00:00,1.507,1.5152,1.506,1.5082,7277
2000.07.07,00:00,1.5078,1.5171,1.504,1.5131,7457
2000.07.10,00:00,1.5151,1.5196,1.5102,1.5128,7428
2000.07.11,00:00,1.5129,1.5177,1.5112,1.5167,7318
2000.07.12,00:00,1.5166,1.5186,1.5055,1.5064,7727
2000.07.13,00:00,1.5063,1.5075,1.4982,1.5036,7633
2000.07.14,00:00,1.5035,1.5052,1.4968,1.5021,7544
2000.07.17,00:00,1.5006,1.5018,1.4904,1.4948,7175
2000.07.18,00:00,1.4955,1.5003,1.4908,1.4977,7965
2000.07.19,00:00,1.4978,1.4987,1.4925,1.4972,7248
2000.07.20,00:00,1.4971,1.5143,1.4908,1.513,7055
2000.07.21,00:00,1.5125,1.5201,1.5086,1.517,7561
2000.07.24,00:00,1.5176,1.5218,1.5127,1.5155,7136
2000.07.25,00:00,1.5159,1.5218,1.5132,1.516,6485
2000.07.26,00:00,1.5157,1.5223,1.5135,1.5155,7371
2000.07.27,00:00,1.5159,1.5175,1.5107,1.5127,6824
2000.07.28,00:00,1.5128,1.5145,1.4987,1.5023,6864
2000.07.31,00:00,1.5028,1.5055,1.4944,1.5,6547
2000.08.01,00:00,1.4997,1.5026,1.491,1.4926,6815
2000.08.02,00:00,1.4926,1.4959,1.4862,1.4952,6599
2000.08.03,00:00,1.4953,1.4997,1.4827,1.4974,6836
2000.08.04,00:00,1.4976,1.508,1.489,1.5054,6685
2000.08.07,00:00,1.5046,1.5143,1.5002,1.5118,7040
2000.08.08,00:00,1.5119,1.513,1.5006,1.5045,6446
2000.08.09,00:00,1.5046,1.5047,1.4989,1.5026,6409
2000.08.10,00:00,1.5027,1.5038,1.4947,1.4977,6875
2000.08.11,00:00,1.4977,1.5079,1.4969,1.5023,4284
2000.08.14,00:00,1.5022,1.5111,1.5001,1.5056,6795
2000.08.15,00:00,1.5056,1.5143,1.5024,1.5042,7182
2000.08.16,00:00,1.504,1.5063,1.4972,1.5001,7246
2000.08.17,00:00,1.5002,1.5017,1.4965,1.4979,6547
2000.08.18,00:00,1.4978,1.4985,1.4875,1.49,6942
2000.08.21,00:00,1.4902,1.4936,1.4862,1.4883,6499
2000.08.22,00:00,1.4883,1.489,1.4786,1.4826,6590
2000.08.23,00:00,1.4826,1.4872,1.4762,1.486,7117
2000.08.24,00:00,1.4861,1.4864,1.4767,1.4808,6657
2000.08.25,00:00,1.4809,1.4825,1.4689,1.4693,7651
2000.08.28,00:00,1.4708,1.4737,1.4685,1.47,4821
2000.08.29,00:00,1.4702,1.4721,1.4553,1.4559,7127
2000.08.30,00:00,1.4556,1.4598,1.4419,1.4591,7860
2000.08.31,00:00,1.4591,1.4593,1.4459,1.4475,7144
2000.09.01,00:00,1.4469,1.4649,1.4466,1.4638,7253
2000.09.04,00:00,1.4627,1.466,1.4571,1.4577,6382
2000.09.05,00:00,1.4575,1.4586,1.4475,1.4548,7173
2000.09.06,00:00,1.4546,1.4554,1.4364,1.4374,7534
2000.09.07,00:00,1.4373,1.4418,1.431,1.4392,8045
2000.09.08,00:00,1.4393,1.4395,1.4137,1.4139,7715
2000.09.11,00:00,1.414,1.4231,1.4012,1.4025,8105
2000.09.12,00:00,1.4024,1.4153,1.395,1.4067,8284
2000.09.13,00:00,1.4068,1.4137,1.4033,1.4096,7383
2000.09.14,00:00,1.4094,1.4214,1.4028,1.4068,7597
2000.09.15,00:00,1.4067,1.4143,1.3964,1.3973,7332
2000.09.18,00:00,1.3987,1.4067,1.3959,1.4058,6806
2000.09.19,00:00,1.4057,1.4128,1.4001,1.4093,7506
2000.09.20,00:00,1.4091,1.4192,1.4058,1.4112,7092
2000.09.21,00:00,1.4112,1.4397,1.4093,1.4387,7247
2000.09.22,00:00,1.4387,1.4758,1.436,1.4532,8540
2000.09.25,00:00,1.4572,1.4646,1.45,1.4526,7939
2000.09.26,00:00,1.4527,1.4642,1.451,1.4631,7508
2000.09.27,00:00,1.4628,1.4678,1.4582,1.464,7562
2000.09.28,00:00,1.4641,1.4679,1.4611,1.4626,7234
2000.09.29,00:00,1.4627,1.4802,1.4609,1.4761,7359
2000.10.02,00:00,1.4764,1.4779,1.4646,1.4663,7385
2000.10.03,00:00,1.4659,1.4682,1.4557,1.4591,6623
2000.10.04,00:00,1.4591,1.4609,1.4521,1.4582,6656
2000.10.05,00:00,1.458,1.4599,1.443,1.4441,7143
2000.10.06,00:00,1.444,1.452,1.4422,1.4456,7149
2000.10.09,00:00,1.4469,1.45,1.4454,1.4492,5641
2000.10.10,00:00,1.4493,1.4583,1.4473,1.4557,7150
2000.10.11,00:00,1.4555,1.4662,1.4544,1.4607,7573
2000.10.12,00:00,1.4608,1.4754,1.4584,1.4714,7364
2000.10.13,00:00,1.4715,1.4804,1.4496,1.452,7617
2000.10.16,00:00,1.4518,1.4545,1.4418,1.4474,7885
2000.10.17,00:00,1.4473,1.4514,1.4342,1.4504,8265
2000.10.18,00:00,1.45,1.4616,1.4383,1.4435,8148
2000.10.19,00:00,1.4433,1.4486,1.4396,1.4462,8433
2000.10.20,00:00,1.446,1.4517,1.4416,1.4515,7841
2000.10.23,00:00,1.4528,1.4581,1.449,1.4534,8396
2000.10.24,00:00,1.4535,1.4563,1.4471,1.4498,8388
2000.10.25,00:00,1.4497,1.4517,1.4306,1.4325,8473
2000.10.26,00:00,1.4321,1.4383,1.4191,1.4363,8477
2000.10.27,00:00,1.4364,1.4562,1.4322,1.4553,7830
2000.10.30,00:00,1.4543,1.4676,1.4494,1.4505,9286
2000.10.31,00:00,1.4506,1.4549,1.4452,1.448,8844
2000.11.01,00:00,1.4485,1.4573,1.4418,1.4515,8627
2000.11.02,00:00,1.4519,1.4554,1.4428,1.4431,8572
2000.11.03,00:00,1.443,1.4555,1.4394,1.4504,9547
2000.11.06,00:00,1.4494,1.452,1.425,1.4285,8943
2000.11.07,00:00,1.4281,1.4351,1.424,1.4335,8793
2000.11.08,00:00,1.4336,1.4365,1.4191,1.4222,9475
2000.11.09,00:00,1.4225,1.4343,1.4129,1.4326,8663
2000.11.10,00:00,1.4325,1.4359,1.4238,1.4259,9549
2000.11.13,00:00,1.4265,1.441,1.4252,1.4368,8095
2000.11.14,00:00,1.4369,1.4428,1.4259,1.4303,8346
2000.11.15,00:00,1.4304,1.4344,1.4227,1.4269,8527
2000.11.16,00:00,1.4268,1.4283,1.4207,1.4257,8525
2000.11.17,00:00,1.4257,1.4263,1.4197,1.4223,7686
2000.11.20,00:00,1.4224,1.4278,1.4195,1.4232,7348
2000.11.21,00:00,1.4233,1.4296,1.4147,1.4181,7705
2000.11.22,00:00,1.4183,1.4228,1.4041,1.4043,7881
2000.11.23,00:00,1.4042,1.4093,1.3979,1.4002,8010
2000.11.24,00:00,1.4009,1.4082,1.3957,1.3999,8281
2000.11.27,00:00,1.4008,1.4195,1.4001,1.4179,8152
2000.11.28,00:00,1.4179,1.4233,1.4137,1.418,8661
2000.11.29,00:00,1.4181,1.4264,1.416,1.4225,8700
2000.11.30,00:00,1.4227,1.4273,1.414,1.4253,9404
2000.12.01,00:00,1.4252,1.4451,1.4232,1.4419,9680
2000.12.04,00:00,1.4395,1.4556,1.4375,1.4497,10237
2000.12.05,00:00,1.4497,1.453,1.4308,1.4338,10448
2000.12.06,00:00,1.4339,1.4445,1.4317,1.4437,9695
2000.12.07,00:00,1.4436,1.4498,1.4381,1.4444,9482
2000.12.08,00:00,1.4447,1.4532,1.4424,1.4517,9036
2000.12.11,00:00,1.4462,1.4587,1.4429,1.4553,8316
2000.12.12,00:00,1.4551,1.4583,1.4446,1.4485,8810
2000.12.13,00:00,1.447,1.4572,1.4436,1.4566,10431
2000.12.14,00:00,1.457,1.4741,1.4538,1.4727,9884
2000.12.15,00:00,1.472,1.4781,1.4683,1.4757,9512
2000.12.18,00:00,1.4736,1.4791,1.4646,1.4756,9242
2000.12.19,00:00,1.4757,1.4763,1.4606,1.4683,9707
2000.12.20,00:00,1.4685,1.4797,1.4644,1.4753,9832
2000.12.21,00:00,1.4758,1.4842,1.4662,1.4729,10526
2000.12.22,00:00,1.4734,1.4841,1.4698,1.4769,9707
2000.12.25,00:00,1.477,1.4811,1.474,1.4777,1141
2000.12.26,00:00,1.4777,1.4849,1.4753,1.4832,5219
2000.12.27,00:00,1.4832,1.4981,1.4825,1.4964,9382
2000.12.28,00:00,1.4975,1.4983,1.4861,1.493,8855
2000.12.29,00:00,1.4929,1.497,1.4867,1.4959,9862
2001.01.01,00:00,1.4931,1.4963,1.4928,1.4961,95
2001.01.02,00:00,1.4961,1.5039,1.4884,1.502,9683
2001.01.03,00:00,1.5019,1.5098,1.4882,1.4903,9568
2001.01.04,00:00,1.4899,1.5042,1.4883,1.502,10184
2001.01.05,00:00,1.5019,1.5079,1.4952,1.5041,10200
2001.01.08,00:00,1.5036,1.5106,1.4931,1.4975,9026
2001.01.09,00:00,1.4973,1.4983,1.4872,1.4893,9143
2001.01.10,00:00,1.4897,1.4947,1.4853,1.487,9281
2001.01.11,00:00,1.4871,1.5015,1.4865,1.4975,8335
2001.01.12,00:00,1.4976,1.5033,1.4755,1.4773,9250
2001.01.15,00:00,1.4784,1.4808,1.4709,1.477,8632
2001.01.16,00:00,1.4771,1.4793,1.4664,1.4725,9571
2001.01.17,00:00,1.4727,1.4762,1.4687,1.4737,9282
2001.01.18,00:00,1.4737,1.4775,1.4687,1.4722,10135
2001.01.19,00:00,1.4725,1.4769,1.4626,1.4629,9293
2001.01.22,00:00,1.4637,1.4672,1.4512,1.466,9684
2001.01.23,00:00,1.4652,1.4744,1.4642,1.4671,10383
2001.01.24,00:00,1.467,1.4688,1.4524,1.4555,10122
2001.01.25,00:00,1.4552,1.4634,1.4463,1.4597,10185
2001.01.26,00:00,1.46,1.4692,1.4555,1.4615,9094
2001.01.29,00:00,1.4612,1.4647,1.4554,1.4584,8867
2001.01.30,00:00,1.4588,1.4639,1.4553,1.4622,8924
2001.01.31,00:00,1.4624,1.4649,1.4575,1.4643,9109
2001.02.01,00:00,1.4645,1.4829,1.4631,1.4776,9380
2001.02.02,00:00,1.4782,1.4838,1.4644,1.4689,9312
2001.02.05,00:00,1.469,1.4785,1.4682,1.4745,9703
2001.02.06,00:00,1.4741,1.4749,1.457,1.4597,9288
2001.02.07,00:00,1.4599,1.4646,1.4499,1.4533,9252
2001.02.08,00:00,1.4532,1.4551,1.4418,1.445,8968
2001.02.09,00:00,1.4449,1.4503,1.4372,1.4446,9297
2001.02.12,00:00,1.4455,1.4555,1.4443,1.4533,8675
2001.02.13,00:00,1.4537,1.458,1.4478,1.4518,9277
2001.02.14,00:00,1.4518,1.4614,1.4509,1.4547,9516
2001.02.15,00:00,1.4553,1.4609,1.4447,1.4487,7960
2001.02.16,00:00,1.4491,1.4578,1.444,1.4487,9249
2001.02.19,00:00,1.4474,1.455,1.4426,1.4475,8565
2001.02.20,00:00,1.4472,1.4483,1.431,1.4463,9005
2001.02.21,00:00,1.4462,1.448,1.4374,1.4431,9649
2001.02.22,00:00,1.4431,1.452,1.4391,1.445,9002
2001.02.23,00:00,1.4449,1.4558,1.442,1.4551,8652
2001.02.26,00:00,1.4535,1.4571,1.4404,1.4439,9169
2001.02.27,00:00,1.4437,1.4478,1.4388,1.444,8781
2001.02.28,00:00,1.4441,1.4504,1.4395,1.4455,9450
2001.03.01,00:00,1.4455,1.458,1.4443,1.4552,9398
2001.03.02,00:00,1.4555,1.4763,1.4538,1.4678,9670
2001.03.05,00:00,1.4696,1.4731,1.4658,1.4671,8091
2001.03.06,00:00,1.4666,1.4689,1.4633,1.4679,8680
2001.03.07,00:00,1.4681,1.473,1.4574,1.4612,9737
2001.03.08,00:00,1.4613,1.4708,1.4591,1.4686,9631
2001.03.09,00:00,1.4689,1.4752,1.4613,1.4694,8625
2001.03.12,00:00,1.4672,1.4699,1.4618,1.4642,10141
2001.03.13,00:00,1.4651,1.4654,1.4474,1.4495,9853
2001.03.14,00:00,1.4492,1.4579,1.4436,1.4451,10382
2001.03.15,00:00,1.4452,1.45,1.434,1.435,11403
2001.03.16,00:00,1.4356,1.4386,1.4251,1.4326,10891
2001.03.19,00:00,1.4311,1.4342,1.4213,1.4251,10342
2001.03.20,00:00,1.4251,1.4391,1.4237,1.4386,9092
2001.03.21,00:00,1.4383,1.4395,1.4253,1.4296,9574
2001.03.22,00:00,1.4294,1.4311,1.4179,1.4208,8968
2001.03.23,00:00,1.421,1.4315,1.4197,1.4251,8552
2001.03.26,00:00,1.4276,1.4355,1.425,1.435,10141
2001.03.27,00:00,1.435,1.4388,1.4276,1.4336,8931
2001.03.28,00:00,1.4336,1.4387,1.4274,1.4379,9477
2001.03.29,00:00,1.4379,1.4427,1.4258,1.4262,9749
2001.03.30,00:00,1.4264,1.4298,1.4151,1.4163,10342
2001.04.02,00:00,1.4144,1.424,1.4138,1.4184,9452
2001.04.03,00:00,1.4183,1.4341,1.4182,1.433,9064
2001.04.04,00:00,1.4327,1.4368,1.4294,1.4327,9282
2001.04.05,00:00,1.4326,1.4401,1.424,1.4275,9450
2001.04.06,00:00,1.4277,1.4413,1.4253,1.4398,8470
2001.04.09,00:00,1.4408,1.4502,1.4377,1.4433,8632
2001.04.10,00:00,1.4437,1.4466,1.4299,1.4336,8820
2001.04.11,00:00,1.4337,1.4386,1.427,1.4367,8462
2001.04.12,00:00,1.4363,1.4416,1.432,1.4394,8434
2001.04.13,00:00,1.4391,1.4399,1.4347,1.4372,3734
2001.04.16,00:00,1.437,1.438,1.432,1.437,3895
